Player,Tm,vs,Opp,W/L,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GmSc,Date
Luka Dončić,DAL,,HOU,W,45:25,12,21,.571,4,10,.400,9,9,1.000,2,7,9,12,0,2,7,5,37,+20,31.4,2024-04-07
Paul George,LAC,,CLE,W,44:07,10,24,.417,3,9,.333,16,16,1.000,1,10,11,7,1,1,5,3,39,+9,30.3,2024-04-07
Immanuel Quickley,TOR,,WAS,W,36:23,9,15,.600,3,7,.429,10,10,1.000,0,7,7,13,1,0,4,5,31,+22,30.3,2024-04-07
Victor Wembanyama,SAS,,PHI,L,43:18,11,20,.550,5,10,.500,6,7,.857,3,15,18,6,0,7,9,1,33,-1,29.3,2024-04-07
Naz Reid,MIN,@,LAL,W,35:25,12,16,.750,6,8,.750,1,3,.333,1,10,11,1,2,1,1,5,31,+11,27.9,2024-04-07
Jimmy Butler,MIA,@,IND,L,38:52,7,16,.438,1,3,.333,12,12,1.000,2,5,7,8,1,0,0,1,27,-6,27.7,2024-04-07
Deni Avdija,WAS,@,TOR,L,41:14,11,19,.579,2,6,.333,8,12,.667,1,9,10,5,2,3,4,3,32,+1,27.3,2024-04-07
Bradley Beal,PHO,,NOP,L,38:42,13,19,.684,7,8,.875,0,0,,2,1,3,5,0,2,3,3,33,-9,27.3,2024-04-07
Zion Williamson,NOP,@,PHO,W,39:47,11,21,.524,0,0,,7,8,.875,3,7,10,7,1,5,4,2,29,+7,27.1,2024-04-07
Giannis Antetokounmpo,MIL,,NYK,L,38:32,10,20,.500,0,1,.000,8,11,.727,3,12,15,8,1,2,4,2,28,-5,25.7,2024-04-07
Jordan Poole,WAS,@,TOR,L,39:59,10,23,.435,4,10,.400,5,5,1.000,1,3,4,12,2,0,3,2,29,0,25.1,2024-04-07
Rui Hachimura,LAL,,MIN,L,36:00,11,17,.647,4,5,.800,4,4,1.000,2,4,6,1,0,0,0,3,30,+1,24.6,2024-04-07
Klay Thompson,GSW,,UTA,W,28:09,12,23,.522,6,13,.462,2,2,1.000,0,5,5,4,1,0,1,1,32,+11,24.6,2024-04-07
Dillon Brooks,HOU,@,DAL,L,42:16,9,14,.643,5,6,.833,6,7,.857,0,2,2,2,3,0,1,5,29,-16,24.4,2024-04-07
Darius Garland,CLE,@,LAC,L,40:07,10,22,.455,4,8,.500,4,5,.800,2,3,5,8,5,0,5,1,28,0,23.7,2024-04-07
Aaron Wiggins,OKC,@,CHO,W,35:58,11,20,.550,2,6,.333,2,2,1.000,0,2,2,5,6,0,2,2,26,+3,23.7,2024-04-07
Domantas Sabonis,SAC,@,BRK,W,34:59,7,14,.500,0,1,.000,4,5,.800,5,15,20,9,1,2,3,4,18,+19,22.7,2024-04-07
Donte DiVincenzo,NYK,@,MIL,W,37:27,8,14,.571,8,11,.727,2,2,1.000,1,3,4,3,1,1,1,3,26,+15,22.6,2024-04-07
Kelly Olynyk,TOR,,WAS,W,34:33,8,12,.667,2,5,.400,3,4,.750,2,7,9,5,3,1,2,4,21,+17,22.5,2024-04-07
Myles Turner,IND,,MIA,W,37:19,6,12,.500,2,6,.333,8,8,1.000,1,12,13,2,0,2,0,2,22,-4,22.3,2024-04-07
Tre Mann,CHO,,OKC,L,32:34,7,7,1.000,3,3,1.000,1,1,1.000,1,4,5,6,4,2,5,2,18,-19,21.6,2024-04-07
Rudy Gobert,MIN,@,LAL,W,36:51,9,13,.692,0,0,,0,0,,8,8,16,3,2,1,3,2,18,+8,21.5,2024-04-07
Jonathan Kuminga,GSW,,UTA,W,27:14,9,11,.818,1,2,.500,2,2,1.000,2,8,10,4,0,1,2,2,21,-3,21.4,2024-04-07
CJ McCollum,NOP,@,PHO,W,41:34,12,22,.545,7,12,.583,0,0,,0,4,4,5,0,0,3,2,31,+19,21.3,2024-04-07
Anthony Edwards,MIN,@,LAL,W,34:44,9,20,.450,3,8,.375,5,5,1.000,0,1,1,8,1,0,1,1,26,+2,21.1,2024-04-07
Deandre Ayton,POR,@,BOS,L,35:04,11,23,.478,0,1,.000,0,0,,7,7,14,2,2,1,0,1,22,-19,21.0,2024-04-07
Gary Trent,TOR,,WAS,W,35:06,9,16,.563,2,4,.500,0,0,,0,7,7,5,3,0,0,0,20,+18,21.0,2024-04-07
Dalano Banton,POR,@,BOS,L,36:36,11,23,.478,3,9,.333,3,3,1.000,1,2,3,9,1,0,4,0,28,-11,20.9,2024-04-07
Josh Giddey,OKC,@,CHO,W,37:08,7,15,.467,1,1,1.000,5,6,.833,2,11,13,13,1,0,5,2,20,+15,20.9,2024-04-07
Bobby Portis,MIL,,NYK,L,29:15,10,15,.667,4,6,.667,0,0,,1,4,5,2,0,0,0,0,24,-11,20.8,2024-04-07
Johnny Juzang,UTA,@,GSW,L,33:11,9,12,.750,7,8,.875,2,3,.667,0,2,2,1,1,0,2,4,27,+1,20.5,2024-04-07
Jaxson Hayes,LAL,,MIN,L,32:36,8,9,.889,0,0,,3,5,.600,2,8,10,0,5,1,3,3,19,-14,20.4,2024-04-07
Jaylen Brown,BOS,,POR,W,29:50,10,17,.588,3,5,.600,3,3,1.000,0,4,4,2,1,1,2,2,26,+6,19.6,2024-04-07
Payton Pritchard,BOS,,POR,W,25:44,9,13,.692,2,4,.500,0,0,,0,3,3,8,1,0,2,1,20,+19,19.6,2024-04-07
Damian Lillard,MIL,,NYK,L,38:42,4,11,.364,1,7,.143,14,15,.933,0,4,4,6,1,2,4,2,23,-8,19.5,2024-04-07
Jalen Suggs,ORL,,CHI,W,28:50,7,13,.538,3,6,.500,2,2,1.000,1,2,3,5,2,1,1,0,19,+12,19.2,2024-04-07
Fred VanVleet,HOU,@,DAL,L,44:25,9,21,.429,2,8,.250,4,6,.667,0,1,1,12,1,0,1,4,24,-5,19.2,2024-04-07
Kelly Oubre,PHI,@,SAS,W,48:29,12,22,.545,2,6,.333,0,2,.000,1,7,8,5,2,0,3,2,26,+1,19.1,2024-04-07
Spencer Dinwiddie,LAL,,MIN,L,35:35,4,7,.571,3,5,.600,7,7,1.000,1,4,5,7,0,0,2,2,18,-2,18.7,2024-04-07
Chet Holmgren,OKC,@,CHO,W,30:57,6,12,.500,3,6,.500,5,7,.714,3,7,10,2,2,3,3,3,20,+5,18.7,2024-04-07
T.J. McConnell,IND,,MIA,W,26:33,11,14,.786,0,1,.000,0,0,,0,0,0,5,1,0,2,1,22,+7,18.7,2024-04-07
Grant Williams,CHO,,OKC,L,38:20,7,10,.700,2,2,1.000,3,4,.750,1,2,3,5,2,1,2,3,19,-22,18.7,2024-04-07
Devin Booker,PHO,,NOP,L,38:43,9,16,.563,0,6,.000,7,8,.875,0,3,3,7,1,0,4,3,25,-6,18.6,2024-04-07
James Harden,LAC,,CLE,W,26:12,6,11,.545,4,8,.500,6,6,1.000,0,5,5,5,0,0,2,3,22,-20,18.5,2024-04-07
Trey Lyles,SAC,@,BRK,W,29:13,6,8,.750,2,3,.667,0,0,,2,8,10,2,1,2,0,0,14,+37,18.4,2024-04-07
Max Strus,CLE,@,LAC,L,39:13,5,11,.455,4,9,.444,6,6,1.000,0,4,4,9,1,0,4,2,20,+3,18.0,2024-04-07
Isaiah Hartenstein,NYK,@,MIL,W,28:51,8,9,.889,0,0,,2,3,.667,3,7,10,1,1,0,2,2,18,+7,17.6,2024-04-07
Brandin Podziemski,GSW,,UTA,W,30:47,6,10,.600,2,4,.500,2,2,1.000,2,5,7,6,0,0,1,0,16,+17,17.5,2024-04-07
Julian Champagnie,SAS,,PHI,L,39:35,5,10,.500,3,6,.500,4,5,.800,1,7,8,3,2,0,0,3,17,-16,17.3,2024-04-07
Keegan Murray,SAC,@,BRK,W,38:03,7,18,.389,3,10,.300,2,2,1.000,2,4,6,4,0,4,0,1,19,+20,17.0,2024-04-07
Keyonte George,UTA,@,GSW,L,34:14,8,16,.500,4,11,.364,5,5,1.000,0,2,2,1,0,0,1,1,25,-2,16.9,2024-04-07
Javonte Green,CHI,@,ORL,L,21:53,6,7,.857,2,3,.667,1,2,.500,1,7,8,1,1,3,1,3,15,-11,16.5,2024-04-07
Patrick Baldwin,WAS,@,TOR,L,33:26,5,10,.500,3,7,.429,3,4,.750,1,10,11,1,2,2,0,5,16,+10,16.4,2024-04-07
Andre Drummond,CHI,@,ORL,L,24:31,7,9,.778,0,0,,0,0,,4,6,10,0,2,0,0,2,14,+4,16.3,2024-04-07
Caleb Martin,MIA,@,IND,L,36:00,8,10,.800,1,1,1.000,3,5,.600,1,2,3,2,0,0,1,2,20,+5,16.3,2024-04-07
Paolo Banchero,ORL,,CHI,W,35:42,8,17,.471,1,5,.200,7,8,.875,0,6,6,5,0,0,2,5,24,+24,16.2,2024-04-07
Markelle Fultz,ORL,,CHI,W,23:03,8,12,.667,1,1,1.000,0,0,,3,3,6,2,0,1,0,2,17,-5,16.1,2024-04-07
Jalen Green,HOU,@,DAL,L,39:49,6,15,.400,2,7,.286,7,7,1.000,0,6,6,8,2,1,5,5,21,-12,16.0,2024-04-07
Kristaps Porziņģis,BOS,,POR,W,27:18,3,7,.429,1,3,.333,5,8,.625,1,9,10,2,3,5,2,1,12,+4,16.0,2024-04-07
Jarrett Allen,CLE,@,LAC,L,34:47,6,12,.500,0,0,,5,5,1.000,2,8,10,1,1,1,1,1,17,-1,15.8,2024-04-07
Ricky Council,PHI,@,SAS,W,22:00,4,5,.800,0,0,,3,3,1.000,1,1,2,3,4,0,0,1,11,+14,15.8,2024-04-07
Kevin Durant,PHO,,NOP,L,38:02,8,22,.364,3,8,.375,4,4,1.000,0,4,4,6,0,0,0,1,23,-12,15.8,2024-04-07
Franz Wagner,ORL,,CHI,W,20:01,5,10,.500,1,4,.250,5,5,1.000,2,2,4,3,1,0,0,1,16,+15,15.7,2024-04-07
DeMar DeRozan,CHI,@,ORL,L,40:02,13,22,.591,0,0,,4,7,.571,0,3,3,5,0,0,7,1,30,-12,15.6,2024-04-07
Trayce Jackson-Davis,GSW,,UTA,W,22:50,8,10,.800,0,0,,0,0,,2,5,7,0,0,4,2,2,16,-2,15.1,2024-04-07
Malaki Branham,SAS,,PHI,L,43:41,8,15,.533,5,8,.625,1,2,.500,1,2,3,1,0,1,2,0,22,-3,15.0,2024-04-07
Tyler Herro,MIA,@,IND,L,31:05,6,12,.500,3,7,.429,6,6,1.000,0,5,5,1,0,0,1,3,21,0,15.0,2024-04-07
Bam Adebayo,MIA,@,IND,L,37:01,8,18,.444,1,4,.250,3,4,.750,3,9,12,3,0,1,1,5,20,+7,14.8,2024-04-07
P.J. Washington,DAL,,HOU,W,43:23,5,12,.417,2,7,.286,2,2,1.000,2,11,13,2,0,2,0,1,14,+7,14.7,2024-04-07
Larry Nance,NOP,@,PHO,W,31:45,3,6,.500,0,2,.000,3,3,1.000,0,8,8,7,3,1,1,4,9,+17,14.4,2024-04-07
Caris LeVert,CLE,@,LAC,L,36:44,7,15,.467,3,8,.375,1,1,1.000,1,4,5,2,1,1,0,3,18,0,14.1,2024-04-07
Vasilije Micić,CHO,,OKC,L,31:12,6,12,.500,4,7,.571,1,2,.500,0,1,1,10,1,0,4,2,17,-3,14.1,2024-04-07
Evan Mobley,CLE,@,LAC,L,31:24,8,17,.471,0,2,.000,4,6,.667,1,5,6,4,0,0,1,1,20,0,14.1,2024-04-07
Tre Jones,SAS,,PHI,L,48:36,8,17,.471,0,3,.000,1,2,.500,3,5,8,9,2,0,5,2,17,-5,14.0,2024-04-07
Chris Paul,GSW,,UTA,W,35:33,5,10,.500,2,6,.333,0,0,,0,1,1,9,4,1,4,2,12,+16,13.5,2024-04-07
D'Angelo Russell,LAL,,MIN,L,38:51,5,19,.263,1,7,.143,4,4,1.000,0,7,7,11,1,0,1,0,15,-3,13.5,2024-04-07
Nikola Jović,MIA,@,IND,L,24:03,6,10,.600,2,5,.400,4,4,1.000,0,2,2,0,0,0,0,2,18,+14,13.2,2024-04-07
RJ Barrett,TOR,,WAS,W,36:11,9,19,.474,0,3,.000,4,6,.667,2,6,8,7,0,1,6,3,22,-4,13.1,2024-04-07
Derrick White,BOS,,POR,W,30:58,5,13,.385,3,10,.300,2,2,1.000,0,1,1,9,1,0,2,1,15,+2,13.1,2024-04-07
Aleksej Pokusevski,CHO,,OKC,L,20:33,6,9,.667,2,4,.500,0,0,,1,8,9,0,0,1,1,0,14,+27,12.9,2024-04-07
Nickeil Alexander-Walker,MIN,@,LAL,W,24:31,5,9,.556,2,6,.333,3,3,1.000,0,2,2,4,0,0,1,1,15,+11,12.7,2024-04-07
Cason Wallace,OKC,@,CHO,W,23:50,4,6,.667,2,4,.500,0,0,,3,1,4,3,2,0,0,3,10,-2,12.7,2024-04-07
Terance Mann,LAC,,CLE,W,28:57,6,6,1.000,2,2,1.000,0,0,,0,4,4,3,1,0,2,5,14,-10,12.5,2024-04-07
Aaron Nesmith,IND,,MIA,W,39:40,5,12,.417,1,5,.200,5,5,1.000,1,4,5,3,0,2,1,4,16,-2,12.4,2024-04-07
Jose Alvarado,NOP,@,PHO,W,22:15,5,10,.500,5,8,.625,0,0,,2,1,3,0,1,0,0,1,15,-5,12.3,2024-04-07
Corey Kispert,WAS,@,TOR,L,39:33,7,13,.538,5,7,.714,2,4,.500,0,3,3,3,0,0,3,4,21,-7,12.3,2024-04-07
Ayo Dosunmu,CHI,@,ORL,L,35:32,4,7,.571,3,3,1.000,3,4,.750,1,4,5,4,2,2,5,3,14,-7,12.2,2024-04-07
Pascal Siakam,IND,,MIA,W,32:28,7,15,.467,1,3,.333,3,4,.750,2,6,8,1,0,0,0,4,18,-2,12.2,2024-04-07
Ivica Zubac,LAC,,CLE,W,27:23,7,10,.700,0,0,,0,0,,4,7,11,1,0,0,3,1,14,-10,12.0,2024-04-07
Bojan Bogdanović,NYK,@,MIL,W,16:59,6,9,.667,1,1,1.000,2,2,1.000,0,1,1,1,0,0,0,1,15,+5,11.7,2024-04-07
De'Aaron Fox,SAC,@,BRK,W,33:50,8,20,.400,3,11,.273,1,2,.500,1,4,5,3,1,0,1,3,20,+16,11.6,2024-04-07
Miles Bridges,CHO,,OKC,L,39:46,7,17,.412,1,7,.143,0,0,,1,8,9,3,1,1,1,1,15,+5,11.4,2024-04-07
